"DirectedEdge[130, 420]","DirectedEdge[420, 130]","{1, 2}"
"DirectedEdge[8254, 1050]","DirectedEdge[1050, 8254]","{1, 1}"
"DirectedEdge[8160, 3617]","DirectedEdge[3617, 8160]","{1, 6}"
"DirectedEdge[2122, 1607]","DirectedEdge[1607, 2122]","{3, 9}"
"DirectedEdge[945, 2]","DirectedEdge[2, 945]","{2, 1}"
"DirectedEdge[396, 2]","DirectedEdge[2, 396]","{15, 2}"
"DirectedEdge[1141, 3849]","DirectedEdge[3849, 1141]","{2, 27}"
"DirectedEdge[5147, 6649]","DirectedEdge[6649, 5147]","{3, 1}"
"DirectedEdge[7100, 4533]","DirectedEdge[4533, 7100]","{3, 1}"
"DirectedEdge[6576, 7589]","DirectedEdge[7589, 6576]","{2, 1}"
"DirectedEdge[4967, 1239]","DirectedEdge[1239, 4967]","{2, 1}"
"DirectedEdge[4147, 541]","DirectedEdge[541, 4147]","{3, 1}"
"DirectedEdge[531, 2539]","DirectedEdge[2539, 531]","{1, 1}"
"DirectedEdge[4903, 720]","DirectedEdge[720, 4903]","{2, 1}"
"DirectedEdge[2484, 720]","DirectedEdge[720, 2484]","{3, 36}"
"DirectedEdge[824, 720]","DirectedEdge[720, 824]","{2, 21}"
"DirectedEdge[6641, 720]","DirectedEdge[720, 6641]","{6, 14}"
"DirectedEdge[4864, 720]","DirectedEdge[720, 4864]","{5, 1}"
"DirectedEdge[4076, 7345]","DirectedEdge[7345, 4076]","{1, 1}"
"DirectedEdge[823, 7345]","DirectedEdge[7345, 823]","{1, 3}"
"DirectedEdge[824, 18]","DirectedEdge[18, 824]","{2, 2}"
"DirectedEdge[720, 9977]","DirectedEdge[9977, 720]","{5, 1}"
"DirectedEdge[3121, 7721]","DirectedEdge[7721, 3121]","{13, 2}"
"DirectedEdge[11912, 7721]","DirectedEdge[7721, 11912]","{1, 1}"
"DirectedEdge[4147, 7547]","DirectedEdge[7547, 4147]","{1, 21}"
"DirectedEdge[720, 942]","DirectedEdge[942, 720]","{2, 2}"
"DirectedEdge[720, 502]","DirectedEdge[502, 720]","{2, 1}"
"DirectedEdge[3394, 7629]","DirectedEdge[7629, 3394]","{10, 2}"
"DirectedEdge[720, 8056]","DirectedEdge[8056, 720]","{3, 6}"
"DirectedEdge[3978, 2092]","DirectedEdge[2092, 3978]","{4, 23}"
"DirectedEdge[720, 8115]","DirectedEdge[8115, 720]","{6, 9}"
"DirectedEdge[1798, 17734]","DirectedEdge[17734, 1798]","{1, 1}"
"DirectedEdge[1841, 8072]","DirectedEdge[8072, 1841]","{7, 1}"
"DirectedEdge[13011, 911]","DirectedEdge[911, 13011]","{3, 1}"
"DirectedEdge[2150, 2150]","DirectedEdge[2150, 2150]","{3, 3}"
"DirectedEdge[6271, 1382]","DirectedEdge[1382, 6271]","{2, 1}"
"DirectedEdge[3642, 13]","DirectedEdge[13, 3642]","{5, 2}"
"DirectedEdge[2150, 181]","DirectedEdge[181, 2150]","{3, 2}"
"DirectedEdge[469, 581]","DirectedEdge[581, 469]","{1, 2}"
"DirectedEdge[6638, 420]","DirectedEdge[420, 6638]","{2, 1}"
"DirectedEdge[4214, 7755]","DirectedEdge[7755, 4214]","{1, 20}"
"DirectedEdge[6750, 10025]","DirectedEdge[10025, 6750]","{1, 1}"
"DirectedEdge[1318, 502]","DirectedEdge[502, 1318]","{2, 4}"
"DirectedEdge[7877, 1403]","DirectedEdge[1403, 7877]","{11, 1}"
"DirectedEdge[1789, 2367]","DirectedEdge[2367, 1789]","{1, 51}"
"DirectedEdge[4049, 10206]","DirectedEdge[10206, 4049]","{1, 3}"
"DirectedEdge[720, 2395]","DirectedEdge[2395, 720]","{25, 6}"
"DirectedEdge[488, 2410]","DirectedEdge[2410, 488]","{3, 2}"
"DirectedEdge[720, 6879]","DirectedEdge[6879, 720]","{10, 1}"
"DirectedEdge[3567, 718]","DirectedEdge[718, 3567]","{1, 4}"
"DirectedEdge[5058, 2438]","DirectedEdge[2438, 5058]","{1, 1}"
"DirectedEdge[3567, 969]","DirectedEdge[969, 3567]","{1, 5}"
"DirectedEdge[1239, 3443]","DirectedEdge[3443, 1239]","{1, 2}"
"DirectedEdge[8037, 6561]","DirectedEdge[6561, 8037]","{4, 1}"
"DirectedEdge[18, 5824]","DirectedEdge[5824, 18]","{1, 3}"
"DirectedEdge[1380, 7455]","DirectedEdge[7455, 1380]","{1, 6}"
"DirectedEdge[890, 8621]","DirectedEdge[8621, 890]","{1, 30}"
"DirectedEdge[3567, 5073]","DirectedEdge[5073, 3567]","{1, 5}"
"DirectedEdge[465, 5223]","DirectedEdge[5223, 465]","{2, 2}"
"DirectedEdge[4586, 10596]","DirectedEdge[10596, 4586]","{3, 1}"
"DirectedEdge[2069, 927]","DirectedEdge[927, 2069]","{1, 1}"
"DirectedEdge[907, 927]","DirectedEdge[927, 907]","{2, 6}"
"DirectedEdge[9927, 2009]","DirectedEdge[2009, 9927]","{24, 1}"
"DirectedEdge[9960, 257]","DirectedEdge[257, 9960]","{1, 2}"
"DirectedEdge[4802, 2]","DirectedEdge[2, 4802]","{3, 2}"
"DirectedEdge[493, 7078]","DirectedEdge[7078, 493]","{5, 4}"
"DirectedEdge[402, 720]","DirectedEdge[720, 402]","{3, 165}"
"DirectedEdge[3455, 2072]","DirectedEdge[2072, 3455]","{2, 2}"
"DirectedEdge[5147, 1823]","DirectedEdge[1823, 5147]","{3, 2}"
"DirectedEdge[6659, 1494]","DirectedEdge[1494, 6659]","{4, 3}"
"DirectedEdge[1239, 3159]","DirectedEdge[3159, 1239]","{1, 1}"
"DirectedEdge[1131, 441]","DirectedEdge[441, 1131]","{1, 15}"
"DirectedEdge[3567, 4581]","DirectedEdge[4581, 3567]","{1, 1}"
"DirectedEdge[2915, 1560]","DirectedEdge[1560, 2915]","{2, 2}"
"DirectedEdge[7721, 3121]","DirectedEdge[3121, 7721]","{2, 13}"
"DirectedEdge[3825, 467]","DirectedEdge[467, 3825]","{10, 1}"
"DirectedEdge[7248, 1919]","DirectedEdge[1919, 7248]","{6, 9}"
"DirectedEdge[458, 1452]","DirectedEdge[1452, 458]","{2, 1}"
"DirectedEdge[3567, 1452]","DirectedEdge[1452, 3567]","{2, 11}"
"DirectedEdge[6163, 493]","DirectedEdge[493, 6163]","{1, 3}"
"DirectedEdge[7594, 9624]","DirectedEdge[9624, 7594]","{3, 1}"
"DirectedEdge[1284, 1131]","DirectedEdge[1131, 1284]","{1, 9}"
"DirectedEdge[3567, 989]","DirectedEdge[989, 3567]","{4, 2}"
"DirectedEdge[8060, 891]","DirectedEdge[891, 8060]","{1, 1}"
"DirectedEdge[449, 3725]","DirectedEdge[3725, 449]","{2, 6}"
"DirectedEdge[972, 3725]","DirectedEdge[3725, 972]","{2, 1}"
"DirectedEdge[7426, 3518]","DirectedEdge[3518, 7426]","{7, 11}"
"DirectedEdge[3567, 6807]","DirectedEdge[6807, 3567]","{5, 1}"
"DirectedEdge[477, 477]","DirectedEdge[477, 477]","{1, 1}"
"DirectedEdge[3567, 2149]","DirectedEdge[2149, 3567]","{1, 5}"
"DirectedEdge[3948, 2368]","DirectedEdge[2368, 3948]","{2, 1}"
"DirectedEdge[1284, 918]","DirectedEdge[918, 1284]","{1, 2}"
"DirectedEdge[2291, 918]","DirectedEdge[918, 2291]","{1, 1}"
"DirectedEdge[817, 8280]","DirectedEdge[8280, 817]","{4, 2}"
"DirectedEdge[3567, 1619]","DirectedEdge[1619, 3567]","{1, 1}"
"DirectedEdge[3567, 488]","DirectedEdge[488, 3567]","{2, 1}"
"DirectedEdge[1003, 408]","DirectedEdge[408, 1003]","{4, 1}"
"DirectedEdge[3065, 2448]","DirectedEdge[2448, 3065]","{7, 1}"
"DirectedEdge[3567, 8603]","DirectedEdge[8603, 3567]","{1, 3}"
"DirectedEdge[859, 5582]","DirectedEdge[5582, 859]","{5, 18}"
"DirectedEdge[452, 2491]","DirectedEdge[2491, 452]","{8, 1}"
"DirectedEdge[322, 1310]","DirectedEdge[1310, 322]","{3, 1}"
"DirectedEdge[2484, 3383]","DirectedEdge[3383, 2484]","{5, 1}"
"DirectedEdge[2801, 2069]","DirectedEdge[2069, 2801]","{1, 1}"
"DirectedEdge[7426, 2069]","DirectedEdge[2069, 7426]","{1, 14}"
"DirectedEdge[458, 1322]","DirectedEdge[1322, 458]","{1, 2}"
"DirectedEdge[477, 2622]","DirectedEdge[2622, 477]","{3, 1}"
"DirectedEdge[5435, 1410]","DirectedEdge[1410, 5435]","{1, 1}"
"DirectedEdge[3109, 2]","DirectedEdge[2, 3109]","{3, 1}"
"DirectedEdge[280, 2]","DirectedEdge[2, 280]","{4, 19}"
"DirectedEdge[5079, 1262]","DirectedEdge[1262, 5079]","{1, 1}"
"DirectedEdge[720, 1919]","DirectedEdge[1919, 720]","{2, 3}"
"DirectedEdge[902, 2622]","DirectedEdge[2622, 902]","{7, 3}"
"DirectedEdge[17165, 5375]","DirectedEdge[5375, 17165]","{3, 1}"
"DirectedEdge[833, 1780]","DirectedEdge[1780, 833]","{2, 1}"
"DirectedEdge[12745, 10187]","DirectedEdge[10187, 12745]","{3, 1}"
"DirectedEdge[3278, 5964]","DirectedEdge[5964, 3278]","{5, 4}"
"DirectedEdge[8994, 5964]","DirectedEdge[5964, 8994]","{5, 2}"
"DirectedEdge[9927, 720]","DirectedEdge[720, 9927]","{7, 1}"
"DirectedEdge[918, 3634]","DirectedEdge[3634, 918]","{6, 1}"
"DirectedEdge[446, 3598]","DirectedEdge[3598, 446]","{2, 4}"
"DirectedEdge[18969, 4002]","DirectedEdge[4002, 18969]","{1, 1}"
"DirectedEdge[1318, 982]","DirectedEdge[982, 1318]","{4, 4}"
"DirectedEdge[530, 5688]","DirectedEdge[5688, 530]","{1, 1}"
"DirectedEdge[4657, 5429]","DirectedEdge[5429, 4657]","{3, 1}"
"DirectedEdge[4657, 720]","DirectedEdge[720, 4657]","{3, 21}"
"DirectedEdge[18, 808]","DirectedEdge[808, 18]","{1, 1}"
"DirectedEdge[4657, 4185]","DirectedEdge[4185, 4657]","{3, 1}"
"DirectedEdge[1668, 549]","DirectedEdge[549, 1668]","{4, 1}"
"DirectedEdge[9973, 543]","DirectedEdge[543, 9973]","{5, 1}"
"DirectedEdge[5058, 8272]","DirectedEdge[8272, 5058]","{18, 1}"
"DirectedEdge[2, 4712]","DirectedEdge[4712, 2]","{1, 15}"
"DirectedEdge[133, 114]","DirectedEdge[114, 133]","{6, 1}"
"DirectedEdge[8297, 7272]","DirectedEdge[7272, 8297]","{1, 1}"
"DirectedEdge[2, 1454]","DirectedEdge[1454, 2]","{1, 1}"
"DirectedEdge[1664, 3585]","DirectedEdge[3585, 1664]","{1, 2}"
"DirectedEdge[2, 530]","DirectedEdge[530, 2]","{3, 6}"
"DirectedEdge[2, 5533]","DirectedEdge[5533, 2]","{1, 1}"
"DirectedEdge[1143, 720]","DirectedEdge[720, 1143]","{7, 17}"
"DirectedEdge[3436, 720]","DirectedEdge[720, 3436]","{2, 24}"
"DirectedEdge[3072, 4967]","DirectedEdge[4967, 3072]","{1, 1}"
"DirectedEdge[494, 1131]","DirectedEdge[1131, 494]","{2, 2}"
"DirectedEdge[7352, 6823]","DirectedEdge[6823, 7352]","{3, 1}"
"DirectedEdge[538, 1157]","DirectedEdge[1157, 538]","{2, 1}"
"DirectedEdge[8160, 479]","DirectedEdge[479, 8160]","{3, 1}"
"DirectedEdge[971, 2744]","DirectedEdge[2744, 971]","{2, 8}"
"DirectedEdge[3436, 1560]","DirectedEdge[1560, 3436]","{3, 2}"
"DirectedEdge[494, 944]","DirectedEdge[944, 494]","{1, 2}"
"DirectedEdge[5095, 2911]","DirectedEdge[2911, 5095]","{3, 14}"
"DirectedEdge[110, 421]","DirectedEdge[421, 110]","{4, 1}"
"DirectedEdge[6852, 982]","DirectedEdge[982, 6852]","{1, 6}"
"DirectedEdge[8342, 2]","DirectedEdge[2, 8342]","{3, 1}"
"DirectedEdge[7317, 488]","DirectedEdge[488, 7317]","{2, 1}"
"DirectedEdge[3356, 488]","DirectedEdge[488, 3356]","{1, 2}"
"DirectedEdge[720, 11909]","DirectedEdge[11909, 720]","{2, 3}"
"DirectedEdge[1560, 2915]","DirectedEdge[2915, 1560]","{2, 2}"
"DirectedEdge[130, 815]","DirectedEdge[815, 130]","{1, 3}"
"DirectedEdge[3065, 2492]","DirectedEdge[2492, 3065]","{1, 3}"
"DirectedEdge[971, 720]","DirectedEdge[720, 971]","{2, 2}"
"DirectedEdge[130, 3574]","DirectedEdge[3574, 130]","{1, 12}"
"DirectedEdge[7012, 482]","DirectedEdge[482, 7012]","{1, 1}"
"DirectedEdge[462, 1331]","DirectedEdge[1331, 462]","{3, 10}"
"DirectedEdge[970, 504]","DirectedEdge[504, 970]","{1, 1}"
"DirectedEdge[8169, 3232]","DirectedEdge[3232, 8169]","{1, 6}"
"DirectedEdge[407, 3403]","DirectedEdge[3403, 407]","{1, 1}"
"DirectedEdge[8115, 720]","DirectedEdge[720, 8115]","{9, 6}"
"DirectedEdge[8056, 720]","DirectedEdge[720, 8056]","{6, 3}"
"DirectedEdge[7272, 8297]","DirectedEdge[8297, 7272]","{1, 1}"
"DirectedEdge[124, 21169]","DirectedEdge[21169, 124]","{1, 2}"
"DirectedEdge[2738, 1131]","DirectedEdge[1131, 2738]","{1, 2}"
"DirectedEdge[2970, 1131]","DirectedEdge[1131, 2970]","{1, 1}"
"DirectedEdge[7877, 537]","DirectedEdge[537, 7877]","{1, 1}"
"DirectedEdge[130, 1401]","DirectedEdge[1401, 130]","{1, 1}"
"DirectedEdge[1337, 11232]","DirectedEdge[11232, 1337]","{1, 1}"
"DirectedEdge[2055, 10361]","DirectedEdge[10361, 2055]","{5, 2}"
"DirectedEdge[1050, 10361]","DirectedEdge[10361, 1050]","{5, 1}"
"DirectedEdge[121, 12759]","DirectedEdge[12759, 121]","{2, 3}"
"DirectedEdge[10726, 4012]","DirectedEdge[4012, 10726]","{1, 2}"
"DirectedEdge[10726, 1477]","DirectedEdge[1477, 10726]","{4, 1}"
"DirectedEdge[911, 13011]","DirectedEdge[13011, 911]","{1, 3}"
"DirectedEdge[871, 1318]","DirectedEdge[1318, 871]","{1, 5}"
"DirectedEdge[2, 6992]","DirectedEdge[6992, 2]","{1, 2}"
"DirectedEdge[2, 5647]","DirectedEdge[5647, 2]","{1, 1}"
"DirectedEdge[2, 2219]","DirectedEdge[2219, 2]","{3, 2}"
"DirectedEdge[2, 4287]","DirectedEdge[4287, 2]","{2, 2}"
"DirectedEdge[2, 6240]","DirectedEdge[6240, 2]","{2, 11}"
"DirectedEdge[851, 784]","DirectedEdge[784, 851]","{2, 2}"
"DirectedEdge[2, 784]","DirectedEdge[784, 2]","{2, 11}"
"DirectedEdge[2, 3341]","DirectedEdge[3341, 2]","{1, 10}"
"DirectedEdge[2, 5696]","DirectedEdge[5696, 2]","{1, 3}"
"DirectedEdge[1998, 918]","DirectedEdge[918, 1998]","{17, 1}"
"DirectedEdge[1131, 918]","DirectedEdge[918, 1131]","{10, 3}"
"DirectedEdge[6659, 2969]","DirectedEdge[2969, 6659]","{1, 1}"
"DirectedEdge[541, 8212]","DirectedEdge[8212, 541]","{1, 10}"
"DirectedEdge[2078, 927]","DirectedEdge[927, 2078]","{1, 1}"
"DirectedEdge[2, 7224]","DirectedEdge[7224, 2]","{1, 1}"
"DirectedEdge[423, 2069]","DirectedEdge[2069, 423]","{6, 1}"
"DirectedEdge[2625, 2069]","DirectedEdge[2069, 2625]","{4, 2}"
"DirectedEdge[6567, 6674]","DirectedEdge[6674, 6567]","{1, 11}"
"DirectedEdge[2, 2601]","DirectedEdge[2601, 2]","{2, 32}"
"DirectedEdge[902, 441]","DirectedEdge[441, 902]","{4, 1}"
"DirectedEdge[8253, 420]","DirectedEdge[420, 8253]","{2, 1}"
"DirectedEdge[1296, 2596]","DirectedEdge[2596, 1296]","{1, 1}"
"DirectedEdge[945, 122]","DirectedEdge[122, 945]","{1, 2}"
"DirectedEdge[16407, 122]","DirectedEdge[122, 16407]","{1, 1}"
"DirectedEdge[4971, 2438]","DirectedEdge[2438, 4971]","{2, 1}"
"DirectedEdge[566, 5281]","DirectedEdge[5281, 566]","{1, 1}"
"DirectedEdge[6091, 4090]","DirectedEdge[4090, 6091]","{1, 5}"
"DirectedEdge[5147, 2762]","DirectedEdge[2762, 5147]","{2, 1}"
"DirectedEdge[930, 6773]","DirectedEdge[6773, 930]","{2, 1}"
"DirectedEdge[432, 10087]","DirectedEdge[10087, 432]","{1, 1}"
"DirectedEdge[1919, 7248]","DirectedEdge[7248, 1919]","{9, 6}"
"DirectedEdge[981, 856]","DirectedEdge[856, 981]","{1, 1}"
"DirectedEdge[2796, 870]","DirectedEdge[870, 2796]","{1, 1}"
"DirectedEdge[720, 15674]","DirectedEdge[15674, 720]","{4, 1}"
"DirectedEdge[720, 4903]","DirectedEdge[4903, 720]","{1, 2}"
"DirectedEdge[432, 1141]","DirectedEdge[1141, 432]","{1, 2}"
"DirectedEdge[482, 1494]","DirectedEdge[1494, 482]","{1, 12}"
"DirectedEdge[433, 833]","DirectedEdge[833, 433]","{1, 2}"
"DirectedEdge[4883, 5703]","DirectedEdge[5703, 4883]","{14, 3}"
"DirectedEdge[1012, 1336]","DirectedEdge[1336, 1012]","{1, 1}"
"DirectedEdge[1012, 1199]","DirectedEdge[1199, 1012]","{2, 1}"
"DirectedEdge[1012, 7272]","DirectedEdge[7272, 1012]","{2, 1}"
"DirectedEdge[980, 980]","DirectedEdge[980, 980]","{4, 4}"
"DirectedEdge[3942, 17050]","DirectedEdge[17050, 3942]","{1, 2}"
"DirectedEdge[5988, 3579]","DirectedEdge[3579, 5988]","{1, 1}"
"DirectedEdge[1495, 8153]","DirectedEdge[8153, 1495]","{3, 1}"
"DirectedEdge[4716, 2289]","DirectedEdge[2289, 4716]","{3, 3}"
"DirectedEdge[4716, 989]","DirectedEdge[989, 4716]","{3, 9}"
"DirectedEdge[4716, 1734]","DirectedEdge[1734, 4716]","{5, 2}"
"DirectedEdge[1131, 8056]","DirectedEdge[8056, 1131]","{1, 2}"
"DirectedEdge[7755, 4214]","DirectedEdge[4214, 7755]","{20, 1}"
"DirectedEdge[441, 4059]","DirectedEdge[4059, 441]","{2, 32}"
"DirectedEdge[1040, 2492]","DirectedEdge[2492, 1040]","{2, 50}"
"DirectedEdge[5147, 2492]","DirectedEdge[2492, 5147]","{2, 22}"
"DirectedEdge[479, 2492]","DirectedEdge[2492, 479]","{1, 10}"
"DirectedEdge[815, 2492]","DirectedEdge[2492, 815]","{1, 29}"
"DirectedEdge[3579, 2492]","DirectedEdge[2492, 3579]","{1, 8}"
"DirectedEdge[432, 8056]","DirectedEdge[8056, 432]","{1, 4}"
"DirectedEdge[1874, 2759]","DirectedEdge[2759, 1874]","{5, 6}"
"DirectedEdge[2663, 1296]","DirectedEdge[1296, 2663]","{1, 1}"
"DirectedEdge[405, 1494]","DirectedEdge[1494, 405]","{1, 3}"
"DirectedEdge[1666, 3638]","DirectedEdge[3638, 1666]","{1, 1}"
"DirectedEdge[2209, 952]","DirectedEdge[952, 2209]","{2, 1}"
"DirectedEdge[5282, 1440]","DirectedEdge[1440, 5282]","{3, 4}"
"DirectedEdge[4742, 720]","DirectedEdge[720, 4742]","{6, 11}"
"DirectedEdge[3942, 720]","DirectedEdge[720, 3942]","{5, 20}"
"DirectedEdge[6343, 720]","DirectedEdge[720, 6343]","{3, 2}"
"DirectedEdge[525, 720]","DirectedEdge[720, 525]","{2, 9}"
"DirectedEdge[1919, 720]","DirectedEdge[720, 1919]","{3, 2}"
"DirectedEdge[5282, 720]","DirectedEdge[720, 5282]","{2, 4}"
"DirectedEdge[10084, 488]","DirectedEdge[488, 10084]","{1, 1}"
"DirectedEdge[10084, 538]","DirectedEdge[538, 10084]","{1, 2}"
"DirectedEdge[3712, 3285]","DirectedEdge[3285, 3712]","{13, 1}"
"DirectedEdge[6811, 16494]","DirectedEdge[16494, 6811]","{2, 1}"
"DirectedEdge[7584, 5483]","DirectedEdge[5483, 7584]","{1, 1}"
"DirectedEdge[3773, 7352]","DirectedEdge[7352, 3773]","{9, 4}"
"DirectedEdge[4821, 7352]","DirectedEdge[7352, 4821]","{9, 2}"
"DirectedEdge[8097, 982]","DirectedEdge[982, 8097]","{1, 7}"
"DirectedEdge[771, 3020]","DirectedEdge[3020, 771]","{1, 1}"
"DirectedEdge[7978, 10034]","DirectedEdge[10034, 7978]","{7, 1}"
"DirectedEdge[3618, 10034]","DirectedEdge[10034, 3618]","{7, 2}"
"DirectedEdge[504, 10034]","DirectedEdge[10034, 504]","{5, 2}"
"DirectedEdge[1318, 971]","DirectedEdge[971, 1318]","{1, 1}"
"DirectedEdge[858, 5049]","DirectedEdge[5049, 858]","{22, 4}"
"DirectedEdge[3351, 5049]","DirectedEdge[5049, 3351]","{1, 5}"
"DirectedEdge[2791, 5049]","DirectedEdge[5049, 2791]","{2, 3}"
"DirectedEdge[808, 5049]","DirectedEdge[5049, 808]","{1, 15}"
"DirectedEdge[982, 1773]","DirectedEdge[1773, 982]","{6, 3}"
"DirectedEdge[2484, 5064]","DirectedEdge[5064, 2484]","{1, 1}"
"DirectedEdge[4921, 1304]","DirectedEdge[1304, 4921]","{1, 5}"
"DirectedEdge[3124, 3580]","DirectedEdge[3580, 3124]","{4, 6}"
"DirectedEdge[2, 3580]","DirectedEdge[3580, 2]","{3, 2}"
"DirectedEdge[5049, 3351]","DirectedEdge[3351, 5049]","{5, 1}"
"DirectedEdge[1131, 2970]","DirectedEdge[2970, 1131]","{1, 1}"
"DirectedEdge[10084, 11315]","DirectedEdge[11315, 10084]","{1, 1}"
"DirectedEdge[2026, 1372]","DirectedEdge[1372, 2026]","{7, 2}"
"DirectedEdge[2304, 3281]","DirectedEdge[3281, 2304]","{1, 2}"
"DirectedEdge[2069, 2625]","DirectedEdge[2625, 2069]","{2, 4}"
"DirectedEdge[4002, 18969]","DirectedEdge[18969, 4002]","{1, 1}"
"DirectedEdge[833, 433]","DirectedEdge[433, 833]","{2, 1}"
"DirectedEdge[4591, 3280]","DirectedEdge[3280, 4591]","{6, 5}"
"DirectedEdge[7167, 3280]","DirectedEdge[3280, 7167]","{1, 1}"
"DirectedEdge[333, 443]","DirectedEdge[443, 333]","{1, 2}"
"DirectedEdge[3020, 771]","DirectedEdge[771, 3020]","{1, 1}"
"DirectedEdge[322, 1889]","DirectedEdge[1889, 322]","{1, 1}"
"DirectedEdge[1239, 1889]","DirectedEdge[1889, 1239]","{1, 1}"
"DirectedEdge[4883, 4883]","DirectedEdge[4883, 4883]","{5, 5}"
"DirectedEdge[5703, 4883]","DirectedEdge[4883, 5703]","{3, 14}"
"DirectedEdge[7948, 4883]","DirectedEdge[4883, 7948]","{2, 2}"
"DirectedEdge[1050, 10289]","DirectedEdge[10289, 1050]","{2, 2}"
"DirectedEdge[7912, 8055]","DirectedEdge[8055, 7912]","{1, 2}"
"DirectedEdge[4657, 541]","DirectedEdge[541, 4657]","{7, 1}"
"DirectedEdge[474, 280]","DirectedEdge[280, 474]","{1, 7}"
"DirectedEdge[2143, 452]","DirectedEdge[452, 2143]","{2, 4}"
"DirectedEdge[6861, 2009]","DirectedEdge[2009, 6861]","{1, 13}"
"DirectedEdge[969, 1372]","DirectedEdge[1372, 969]","{2, 6}"
"DirectedEdge[9901, 1926]","DirectedEdge[1926, 9901]","{3, 1}"
"DirectedEdge[985, 4533]","DirectedEdge[4533, 985]","{1, 7}"
"DirectedEdge[411, 4533]","DirectedEdge[4533, 411]","{1, 5}"
"DirectedEdge[902, 420]","DirectedEdge[420, 902]","{5, 2}"
"DirectedEdge[5079, 7011]","DirectedEdge[7011, 5079]","{3, 1}"
"DirectedEdge[10089, 2636]","DirectedEdge[2636, 10089]","{1, 1}"
"DirectedEdge[4476, 4064]","DirectedEdge[4064, 4476]","{2, 5}"
"DirectedEdge[10089, 5157]","DirectedEdge[5157, 10089]","{2, 1}"
"DirectedEdge[7261, 14]","DirectedEdge[14, 7261]","{1, 1}"
"DirectedEdge[11997, 902]","DirectedEdge[902, 11997]","{1, 2}"
"DirectedEdge[460, 3795]","DirectedEdge[3795, 460]","{2, 42}"
"DirectedEdge[2492, 3065]","DirectedEdge[3065, 2492]","{3, 1}"
"DirectedEdge[130, 1557]","DirectedEdge[1557, 130]","{3, 2}"
"DirectedEdge[1966, 2831]","DirectedEdge[2831, 1966]","{7, 2}"
"DirectedEdge[4842, 7063]","DirectedEdge[7063, 4842]","{1, 1}"
"DirectedEdge[130, 7063]","DirectedEdge[7063, 130]","{1, 18}"
"DirectedEdge[944, 494]","DirectedEdge[494, 944]","{2, 1}"
"DirectedEdge[824, 191]","DirectedEdge[191, 824]","{1, 1}"
"DirectedEdge[1262, 833]","DirectedEdge[833, 1262]","{1, 1}"
"DirectedEdge[6773, 930]","DirectedEdge[930, 6773]","{1, 2}"
"DirectedEdge[796, 1494]","DirectedEdge[1494, 796]","{1, 8}"
"DirectedEdge[1353, 1494]","DirectedEdge[1494, 1353]","{1, 2}"
"DirectedEdge[824, 1494]","DirectedEdge[1494, 824]","{1, 1}"
"DirectedEdge[966, 4214]","DirectedEdge[4214, 966]","{2, 6}"
"DirectedEdge[7846, 18]","DirectedEdge[18, 7846]","{8, 4}"
"DirectedEdge[2434, 1040]","DirectedEdge[1040, 2434]","{4, 1}"
"DirectedEdge[3065, 1286]","DirectedEdge[1286, 3065]","{3, 1}"
"DirectedEdge[1003, 6437]","DirectedEdge[6437, 1003]","{1, 5}"
"DirectedEdge[10089, 4129]","DirectedEdge[4129, 10089]","{4, 1}"
"DirectedEdge[548, 2]","DirectedEdge[2, 548]","{18, 2}"
"DirectedEdge[4762, 2]","DirectedEdge[2, 4762]","{9, 1}"
"DirectedEdge[469, 582]","DirectedEdge[582, 469]","{1, 1}"
"DirectedEdge[2, 154]","DirectedEdge[154, 2]","{1, 2}"
"DirectedEdge[3284, 800]","DirectedEdge[800, 3284]","{3, 2}"
"DirectedEdge[2980, 1040]","DirectedEdge[1040, 2980]","{2, 2}"
"DirectedEdge[2075, 927]","DirectedEdge[927, 2075]","{3, 1}"
"DirectedEdge[539, 927]","DirectedEdge[927, 539]","{2, 15}"
"DirectedEdge[121, 1336]","DirectedEdge[1336, 121]","{2, 1}"
"DirectedEdge[4059, 494]","DirectedEdge[494, 4059]","{1, 2}"
"DirectedEdge[1350, 5530]","DirectedEdge[5530, 1350]","{1, 2}"
"DirectedEdge[1368, 133]","DirectedEdge[133, 1368]","{1, 3}"
"DirectedEdge[13, 9982]","DirectedEdge[9982, 13]","{1, 5}"
"DirectedEdge[927, 1012]","DirectedEdge[1012, 927]","{2, 1}"
"DirectedEdge[7011, 5079]","DirectedEdge[5079, 7011]","{1, 3}"
"DirectedEdge[3041, 964]","DirectedEdge[964, 3041]","{1, 1}"
"DirectedEdge[455, 7009]","DirectedEdge[7009, 455]","{1, 2}"
"DirectedEdge[1495, 1733]","DirectedEdge[1733, 1495]","{5, 6}"
"DirectedEdge[927, 985]","DirectedEdge[985, 927]","{3, 1}"
"DirectedEdge[1581, 1581]","DirectedEdge[1581, 1581]","{1, 1}"
"DirectedEdge[2467, 2075]","DirectedEdge[2075, 2467]","{2, 2}"
"DirectedEdge[927, 2075]","DirectedEdge[2075, 927]","{1, 3}"
"DirectedEdge[815, 13]","DirectedEdge[13, 815]","{2, 1}"
"DirectedEdge[3403, 498]","DirectedEdge[498, 3403]","{4, 1}"
"DirectedEdge[1752, 918]","DirectedEdge[918, 1752]","{14, 5}"
"DirectedEdge[927, 1274]","DirectedEdge[1274, 927]","{1, 1}"
"DirectedEdge[6523, 639]","DirectedEdge[639, 6523]","{5, 10}"
